file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
common_voice_22_0_29316,0.0,1.6980625,utt,-40.27945484834559,-45.357500076293945,13.717563256038112,6.22219117745046
common_voice_22_0_4095,0.0,3.1077,utt,-59.782499748794216,-59.90907382965088,13.604661776750998,21.239163063942854
common_voice_22_0_28821,0.0,2.6525,utt,-53.81256264740566,-60.80924415588379,13.567143640274306,10.774331609953144
common_voice_22_0_38787,0.0,2.0005625,utt,-45.5313232421875,-51.115020751953125,13.567140925601102,14.443377944532555
common_voice_22_0_29311,0.0,1.4372,utt,-41.10285441080729,-48.455675397600444,13.564756693489516,8.651040390584125
common_voice_22_0_3220,0.0,4.1757,utt,-37.28665613785885,-44.23871489933559,13.564754871891601,9.81392599474725
common_voice_22_0_22963,0.0,2.9580625,utt,-47.2193603515625,-51.606425762176514,13.549835853009759,20.91990586234936
common_voice_22_0_24431,0.0,3.178375,utt,-57.72877972680818,-61.62207158406576,13.4585702169935,10.909857884117589
common_voice_22_0_34585,0.0,1.2563,utt,-42.44009254092262,-47.0614070892334,13.41195013094092,5.273498938632828
common_voice_22_0_32430,0.0,1.2068,utt,-48.335098140495866,-47.74110539754232,13.411949675541441,8.669920127869702
common_voice_22_0_32082,0.0,1.4660625,utt,-53.557892883715986,-62.45502185821533,13.410249932340058,5.519446835820331
common_voice_22_0_21991,0.0,1.7518,utt,-38.50895368303571,-44.33086585998535,13.390480577191862,2.431569743896574
common_voice_22_0_17383,0.0,3.1818,utt,-51.910137824292455,-53.356929779052734,13.285731552990082,9.206436143404062
common_voice_22_0_244,0.0,7.4766,utt,-50.9030696440508,-50.104105222023136,13.275191182048403,9.466698227279096
common_voice_22_0_7740,0.0,2.319375,utt,-57.065783270474135,-56.800773844999426,13.275191182048403,6.3477963434402405
common_voice_22_0_38936,0.0,2.0303,utt,-47.92082627770936,-52.9659538269043,13.275188456504514,17.26740397100636
common_voice_22_0_35250,0.0,2.163,utt,-50.60279676649306,-54.364275796072825,13.275185730960628,19.411151111325395
common_voice_22_0_12551,0.0,3.8106,utt,-35.42244914698163,-45.979352951049805,13.259145389990238,13.440223796099717
common_voice_22_0_28389,0.0,1.6975625,utt,-41.80714326746323,-43.104732513427734,13.259143568392323,6.094857285479669
common_voice_22_0_34483,0.0,2.5845,utt,-37.63213874757752,-49.51154581705729,13.259142657593367,14.078397211646807
common_voice_22_0_31899,0.0,1.2249,utt,-53.46855388703894,-55.594468434651695,13.259142429893629,5.215377937669436
common_voice_22_0_1000,0.0,5.6971875,utt,-49.99195449561404,-55.10197738647461,13.237705972236668,6.568470449718218
common_voice_22_0_602,0.0,4.6583,utt,-59.42283898873391,-59.89415341331845,13.228708123428145,7.809907090696633
common_voice_22_0_10817,0.0,2.8041875,utt,-53.84147251674107,-53.99300419200551,13.161214658016277,10.35628679707741
common_voice_22_0_16390,0.0,2.762375,utt,-52.289504783740945,-53.065775553385414,13.153869676053928,12.146224104462561
