file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
common_voice_22_0_478,0.0,1.6020625,utt,-48.586865234375,-47.175388431549074,3.6271384891508665,9.118077847071035
common_voice_22_0_918,0.0,1.356,utt,-47.51829259535845,-48.203817912510466,3.6164815575168796,9.801134141976913
common_voice_22_0_585,0.0,1.4883,utt,-54.01094536493289,-52.62719666330438,3.6164814249096,4.650539653519019
common_voice_22_0_93,0.0,2.8586875,utt,-54.73573057801573,-59.09641535141889,3.6164799662295217,5.950335931059993
common_voice_22_0_584,0.0,1.185,utt,-59.82667246586134,-58.48099708557129,3.613833582317818,16.174435252247914
common_voice_22_0_963,0.0,1.2006,utt,-65.36141764322916,-59.25014149058949,3.593779189777489,19.848119767412282
common_voice_22_0_661,0.0,1.7534,utt,-64.49193638392858,-60.658860599293426,3.583749432312191,7.673958464264684
common_voice_22_0_900,0.0,1.3219,utt,-50.56036191998106,-49.345818110874724,3.583063273942388,7.382108676164599
common_voice_22_0_1076,0.0,0.8763,utt,-54.03756991299716,-52.07731697776101,3.583063273942388,17.044284935669104
common_voice_22_0_326,0.0,2.5027,utt,-53.47294140625,-51.86216978593306,3.5752534345801705,7.662647497944338
common_voice_22_0_831,0.0,1.07125,utt,-66.76038168078271,-62.893476926363434,3.575252633350136,-0.1851600021476738
common_voice_22_0_270,0.0,2.66575,utt,-49.91535361072097,-50.93218446814495,3.5752502296600346,13.375001368634392
common_voice_22_0_707,0.0,2.07825,utt,-64.49069448617789,-56.95213114420573,3.573504896083782,5.399050158171008
common_voice_22_0_992,0.0,1.1026,utt,-49.77602982954546,-48.99622292952104,3.57350256723895,9.310887699696412
common_voice_22_0_380,0.0,2.1944,utt,-50.09781232163242,-49.82773142275603,3.5602614463560904,5.309310908316013
common_voice_22_0_822,0.0,1.3374,utt,-53.4157569088153,-51.06766160329183,3.5506247948726783,1.7112754693427714
common_voice_22_0_271,0.0,1.9678,utt,-53.453472001903556,-52.410830622134,3.5506247948726783,8.269792549060643
common_voice_22_0_654,0.0,1.6088,utt,-56.970988208462735,-55.05550742149353,3.550623358583116,4.662141603608607
common_voice_22_0_369,0.0,2.066,utt,-55.938655834843,-55.714378356933594,3.4954199956492986,5.442044620244877
common_voice_22_0_375,0.0,1.6236,utt,-57.27123722029321,-55.62176913306827,3.49159829106366,11.722222593761163
common_voice_22_0_772,0.0,1.34075,utt,-52.30507375233209,-50.783358982631135,3.468364002767313,2.108721808820622
common_voice_22_0_205,0.0,2.7879,utt,-65.1507056451613,-56.85420876962167,3.4613901553428055,5.1565954351790815
common_voice_22_0_70,0.0,3.9565,utt,-53.40030677872475,-52.391224108244245,3.4597167032102383,9.74823795594927
common_voice_22_0_39,0.0,3.539,utt,-49.31834282309322,-48.49968895545373,3.45384271817672,9.846922988450864
common_voice_22_0_623,0.0,1.5241,utt,-53.78029592413651,-54.151099036721625,3.443278578244073,7.639652336361989
common_voice_22_0_215,0.0,2.6572,utt,-61.90470071663534,-57.82410217285156,3.4426943406273383,4.48943177867289
common_voice_22_0_545,0.0,1.5545625,utt,-56.330538054435486,-56.02309481302897,3.44269026024868,8.659650020301017
common_voice_22_0_179,0.0,4.433875,utt,-53.60420340716704,-58.29009772991312,3.44269026024868,13.783993930273521
common_voice_22_0_100,0.0,3.0158,utt,-55.09307740066225,-53.89104759693146,3.44269026024868,6.991151083804919
common_voice_22_0_1050,0.0,0.900875,utt,-57.32475043402778,-55.96503105163574,3.422779224137973,16.06011828955107
common_voice_22_0_409,0.0,1.725375,utt,-60.245026869580926,-59.00110480898903,3.3895723788342416,3.579492491205553
common_voice_22_0_812,0.0,1.1354,utt,-57.92934912966009,-56.685417811075844,3.389269074930248,4.828302527941453
common_voice_22_0_31,0.0,2.7554,utt,-55.29920318161232,-55.65325938044368,3.3892673807098777,6.918787598759991
common_voice_22_0_672,0.0,1.5315625,utt,-52.4308651194853,-50.99059048820944,3.348409187356797,23.042069726959333
common_voice_22_0_61,0.0,3.1125,utt,-59.230060540594856,-57.5021901517301,3.344752959655259,4.189792025468069
common_voice_22_0_1196,0.0,0.5427,utt,-56.63832374855324,-54.18341827392578,3.344596613876892,5.478282157806676
common_voice_22_0_825,0.0,1.3417,utt,-53.1594092525653,-56.20100578894982,3.3096556223619076,8.329967549104865
common_voice_22_0_178,0.0,2.5650625,utt,-54.71693746960117,-54.48274803161621,3.3089792792082053,8.596804856354307
common_voice_22_0_978,0.0,1.3136875,utt,-56.97980528387404,-55.44632339477539,3.306405504054882,2.3558718615497813
common_voice_22_0_913,0.0,1.2589,utt,-55.279947916666664,-53.79930648803711,3.306405504054882,10.88645935694237
common_voice_22_0_37,0.0,3.3310625,utt,-59.89608553866366,-59.05621213912964,3.306402299134746,1.3410931445643
common_voice_22_0_533,0.0,1.33925,utt,-56.51406177122202,-56.04473304748535,3.300193005140285,7.97017728355355
common_voice_22_0_975,0.0,1.044375,utt,-52.58590463491586,-50.1144033578726,3.2929913584128983,10.027075581348136
common_voice_22_0_989,0.0,1.12,utt,-49.73278372628348,-49.12556633582482,3.2929913584128983,12.215085127714444
common_voice_22_0_890,0.0,1.2711875,utt,-57.99048428272638,-55.23903356279646,3.2893777682199707,-0.27737580212905755
