gold,pred,time_sec,support,mean, median,variance
b,d:,0.0030,1.0000,0.0030,0.0000
d:,UNK,0.1970,1.0000,0.1970,0.0000
b:,i,0.0100,1.0000,0.0100,0.0000
b:,b:,0.1500,1.0000,0.1500,0.0000
UNK,b:,0.1500,1.0000,0.1500,0.0000
m,ʃ,0.0100,1.0000,0.0100,0.0000
ʁ,ʃ,0.0050,1.0000,0.0050,0.0000
g:,g:,0.1400,1.0000,0.1400,0.0000
UNK,g:,0.1400,1.0000,0.1400,0.0000
s:,d,0.0300,1.0000,0.0300,0.0000
u,s:,0.0100,1.0000,0.0100,0.0000
ʒ,d,0.0040,1.0000,0.0040,0.0000
d,ʁ,0.0050,1.0000,0.0050,0.0000
l,ʁ,0.0600,1.0000,0.0600,0.0000
a,zˤ,0.0100,1.0000,0.0100,0.0000
i,dˤ,0.0080,1.0000,0.0080,0.0000
s,n,0.0100,1.0000,0.0100,0.0000
